ALL,,
|        DIAG        |                  DIAG_DESC                  |       DIAG_C       |       DIAG_5       |,,
,0,
|                 18 | ACUTE MILIARY TB-UNSPEC                     | 018.00             | 01800              |,,
,0,
|              18.01 | ACUTE MILIARY TB-NO EXAM                    | 018.01             | 01801              |,,
,0,
|              18.02 | AC MILIARY TB-EXAM UNKN                     | 018.02             | 01802              |,,
,0,
|              18.03 | AC MILIARY TB-MICRO DX                      | 018.03             | 01803              |,,
,0,
|              18.04 | ACUTE MILIARY TB-CULT DX                    | 018.04             | 01804              |,,
,0,
|              18.05 | AC MILIARY TB-HISTO DX                      | 018.05             | 01805              |,,
,0,
|              18.06 | AC MILIARY TB-OTH TEST                      | 018.06             | 01806              |,,
,0,
|               18.8 | MILIARY TB NEC-UNSPEC                       | 018.80             | 01880              |,,
,0,
|              18.81 | MILIARY TB NEC-NO EXAM                      | 018.81             | 01881              |,,
,0,
|              18.82 | MILIARY TB NEC-EXAM UNKN                    | 018.82             | 01882              |,,
,0,
|              18.83 | MILIARY TB NEC-MICRO DX                     | 018.83             | 01883              |,,
,0,
|              18.84 | MILIARY TB NEC-CULT DX                      | 018.84             | 01884              |,,
,0,
|              18.85 | MILIARY TB NEC-HISTO DX                     | 018.85             | 01885              |,,
,0,
|              18.86 | MILIARY TB NEC-OTH TEST                     | 018.86             | 01886              |,,
,0,
|               18.9 | MILIARY TB NOS-UNSPEC                       | 018.90             | 01890              |,,
,0,
|              18.91 | MILIARY TB NOS-NO EXAM                      | 018.91             | 01891              |,,
,0,
|              18.92 | MILIARY TB NOS-EXAM UNKN                    | 018.92             | 01892              |,,
,0,
|              18.93 | MILIARY TB NOS-MICRO DX                     | 018.93             | 01893              |,,
,0,
|              18.94 | MILIARY TB NOS-CULT DX                      | 018.94             | 01894              |,,
,0,
|              18.95 | MILIARY TB NOS-HISTO DX                     | 018.95             | 01895              |,,
,0,
|              18.96 | MILIARY TB NOS-OTH TEST                     | 018.96             | 01896              |,,
,0,
|                 20 | BUBONIC PLAGUE                              | 020.0              | 0200               |,,
,0,
|               20.1 | CELLULOCUTANEOUS PLAGUE                     | 020.1              | 0201               |,,
,0,
|               20.2 | SEPTICEMIC PLAGUE                           | 020.2              | 0202               |,,
,0,
|               20.3 | PRIMARY PNEUMONIC PLAGUE                    | 020.3              | 0203               |,,
,0,
|               20.4 | SECONDARY PNEUMON PLAGUE                    | 020.4              | 0204               |,,
,0,
|               20.5 | PNEUMONIC PLAGUE NOS                        | 020.5              | 0205               |,,
,0,
|               20.8 | OTHER TYPES OF PLAGUE                       | 020.8              | 0208               |,,
,0,
|               20.9 | PLAGUE NOS                                  | 020.9              | 0209               |,,
,0,
|                 21 | ULCEROGLANDUL TULAREMIA                     | 021.0              | 0210               |,,
,0,
|               21.1 | ENTERIC TULAREMIA                           | 021.1              | 0211               |,,
,0,
|               21.2 | PULMONARY TULAREMIA                         | 021.2              | 0212               |,,
,0,
|               21.3 | OCULOGLANDULAR TULAREMIA                    | 021.3              | 0213               |,,
,0,
|               21.8 | TULAREMIA NEC                               | 021.8              | 0218               |,,
,0,
|               21.9 | TULAREMIA NOS                               | 021.9              | 0219               |,,
,0,
|                 22 | CUTANEOUS ANTHRAX                           | 022.0              | 0220               |,,
,0,
|               22.1 | PULMONARY ANTHRAX                           | 022.1              | 0221               |,,
,0,
|               22.2 | GASTROINTESTINAL ANTHRAX                    | 022.2              | 0222               |,,
,0,
|               22.3 | ANTHRAX SEPTICEMIA                          | 022.3              | 0223               |,,
,0,
|               22.8 | OTHER ANTHRAX MANIFEST                      | 022.8              | 0228               |,,
,0,
|               22.9 | ANTHRAX NOS                                 | 022.9              | 0229               |,,
,0,
|                 23 | BRUCELLA MELITENSIS                         | 023.0              | 0230               |,,
,0,
|               23.1 | BRUCELLA ABORTUS                            | 023.1              | 0231               |,,
,0,
|               23.2 | BRUCELLA SUIS                               | 023.2              | 0232               |,,
,0,
|               23.3 | BRUCELLA CANIS                              | 023.3              | 0233               |,,
,0,
|               23.8 | BRUCELLOSIS NEC                             | 023.8              | 0238               |,,
,0,
|               23.9 | BRUCELLOSIS NOS                             | 023.9              | 0239               |,,
,0,
|                 24 | GLANDERS                                    | 024                | 024                |,,
,0,
|                 25 | MELIOIDOSIS                                 | 025                | 025                |,,
,0,
|                 26 | SPIRILLARY FEVER                            | 026.0              | 0260               |,,
,0,
|               26.1 | STREPTOBACILLARY FEVER                      | 026.1              | 0261               |,,
,0,
|               26.9 | RAT-BITE FEVER NOS                          | 026.9              | 0269               |,,
,0,
|                 27 | LISTERIOSIS                                 | 027.0              | 0270               |,,
,0,
|               27.1 | ERYSIPELOTHRIX INFECTION                    | 027.1              | 0271               |,,
,0,
|               27.2 | PASTEURELLOSIS                              | 027.2              | 0272               |,,
,0,
|               27.8 | ZOONOTIC BACT DIS NEC                       | 027.8              | 0278               |,,
,0,
|               27.9 | ZOONOTIC BACT DIS NOS                       | 027.9              | 0279               |,,
,0,
|                 30 | LEPROMATOUS LEPROSY                         | 030.0              | 0300               |,,
,0,
|               30.1 | TUBERCULOID LEPROSY                         | 030.1              | 0301               |,,
,0,
|               30.2 | INDETERMINATE LEPROSY                       | 030.2              | 0302               |,,
,0,
|               30.3 | BORDERLINE LEPROSY                          | 030.3              | 0303               |,,
,0,
|               30.8 | LEPROSY NEC                                 | 030.8              | 0308               |,,
,0,
|               30.9 | LEPROSY NOS                                 | 030.9              | 0309               |,,
,0,
|                 31 | PULMONARY MYCOBACTERIA                      | 031.0              | 0310               |,,
,0,
|               31.1 | CUTANEOUS MYCOBACTERIA                      | 031.1              | 0311               |,,
,0,
|               31.8 | MYCOBACTERIAL DIS NEC                       | 031.8              | 0318               |,,
,0,
|               31.9 | MYCOBACTERIAL DIS NOS                       | 031.9              | 0319               |,,
,0,
|                 32 | FAUCIAL DIPHTHERIA                          | 032.0              | 0320               |,,
,0,
|               32.1 | NASOPHARYNX DIPHTHERIA                      | 032.1              | 0321               |,,
,0,
|               32.2 | ANT NASAL DIPHTHERIA                        | 032.2              | 0322               |,,
,0,
|               32.3 | LARYNGEAL DIPHTHERIA                        | 032.3              | 0323               |,,
,0,
|              32.81 | CONJUNCTIVAL DIPHTHERIA                     | 032.81             | 03281              |,,
,0,
|              32.82 | DIPHTHERITIC MYOCARDITIS                    | 032.82             | 03282              |,,
,0,
|              32.83 | DIPHTHERITIC PERITONITIS                    | 032.83             | 03283              |,,
,0,
|              32.84 | DIPHTHERITIC CYSTITIS                       | 032.84             | 03284              |,,
,0,
|              32.85 | CUTANEOUS DIPHTHERIA                        | 032.85             | 03285              |,,
,0,
|              32.89 | DIPHTHERIA NEC                              | 032.89             | 03289              |,,
,0,
|               32.9 | DIPHTHERIA NOS                              | 032.9              | 0329               |,,
,0,
|                 33 | BORDETELLA PERTUSSIS                        | 033.0              | 0330               |,,
,0,
|               33.1 | BORDETELLA PARAPERTUSSIS                    | 033.1              | 0331               |,,
,0,
|               33.8 | WHOOPING COUGH NEC                          | 033.8              | 0338               |,,
,0,
|               33.9 | WHOOPING COUGH NOS                          | 033.9              | 0339               |,,
,0,
|                 34 | STREP SORE THROAT                           | 034.0              | 0340               |,,
,0,
|               34.1 | SCARLET FEVER                               | 034.1              | 0341               |,,
,0,
|                 35 | ERYSIPELAS                                  | 035                | 035                |,,
,0,
|                 36 | MENINGOCOCCAL MENINGITIS                    | 036.0              | 0360               |,,
,0,
|               36.1 | MENINGOCOCC ENCEPHALITIS                    | 036.1              | 0361               |,,
,0,
|               36.2 | MENINGOCOCCEMIA                             | 036.2              | 0362               |,,
,0,
|               36.3 | MENINGOCOCC ADRENAL SYND                    | 036.3              | 0363               |,,
,0,
|               36.4 | MENINGOCOCC CARDITIS NOS                    | 036.40             | 03640              |,,
,0,
|              36.41 | MENINGOCOCC PERICARDITIS                    | 036.41             | 03641              |,,
,0,
|              36.42 | MENINGOCOCC ENDOCARDITIS                    | 036.42             | 03642              |,,
,0,
|              36.43 | MENINGOCOCC MYOCARDITIS                     | 036.43             | 03643              |,,
,0,
|              36.81 | MENINGOCOCC OPTIC NEURIT                    | 036.81             | 03681              |,,
,0,
|              36.82 | MENINGOCOCC ARTHROPATHY                     | 036.82             | 03682              |,,
,0,
|              36.89 | MENINGOCOCCAL INFECT NEC                    | 036.89             | 03689              |,,
,0,
|               36.9 | MENINGOCOCCAL INFECT NOS                    | 036.9              | 0369               |,,
,0,
|                 37 | TETANUS                                     | 037                | 037                |,,
,0,
|                 38 | STREPTOCOCCAL SEPTICEMIA                    | 038.0              | 0380               |,,
,0,
|               38.1 | STAPHYLOCOCC SEPTICEMIA                     | 038.1              | 0381               |,,
,0,
|               38.2 | PNEUMOCOCCAL SEPTICEMIA                     | 038.2              | 0382               |,,
,0,
|               38.3 | ANAEROBIC SEPTICEMIA                        | 038.3              | 0383               |,,
,0,
|               38.4 | GRAM-NEG SEPTICEMIA NOS                     | 038.40             | 03840              |,,
,0,
|              38.41 | H. INFLUENAE SEPTICEMIA                     | 038.41             | 03841              |,,
,0,
|              38.42 | E COLI SEPTICEMIA                           | 038.42             | 03842              |,,
,0,
|              38.43 | PSEUDOMONAS SEPTICEMIA                      | 038.43             | 03843              |,,
,0,
|              38.44 | SERRATIA SEPTICEMIA                         | 038.44             | 03844              |,,
,0,
|              38.49 | GRAM-NEG SEPTICEMIA NEC                     | 038.49             | 03849              |,,
,0,
|               38.8 | SEPTICEMIA NEC                              | 038.8              | 0388               |,,
,0,
|               38.9 | SEPTICEMIA NOS                              | 038.9              | 0389               |,,
,0,
|                 39 | CUTANEOUS ACTINOMYCOSIS                     | 039.0              | 0390               |,,
,0,
|               39.1 | PULMONARY ACTINOMYCOSIS                     | 039.1              | 0391               |,,
,0,
|               39.2 | ABDOMINAL ACTINOMYCOSIS                     | 039.2              | 0392               |,,
,0,
|               39.3 | CERVICOFAC ACTINOMYCOSIS                    | 039.3              | 0393               |,,
,0,
|               39.4 | MADURA FOOT                                 | 039.4              | 0394               |,,
,0,
|               39.8 | ACTINOMYCOSIS NEC                           | 039.8              | 0398               |,,
,0,
|               39.9 | ACTINOMYCOSIS NOS                           | 039.9              | 0399               |,,
,0,
|                 40 | GAS GANGRENE                                | 040.0              | 0400               |,,
,0,
|               40.1 | RHINOSCLEROMA                               | 040.1              | 0401               |,,
,0,
|               40.2 | WHIPPLE'S DISEASE                           | 040.2              | 0402               |,,
,0,
|               40.3 | NECROBACILLOSIS                             | 040.3              | 0403               |,,
,0,
|              40.81 | TROPICAL PYOMYOSITIS                        | 040.81             | 04081              |,,
,0,
|              40.89 | BACTERIAL DISEASES NEC                      | 040.89             | 04089              |,,
,0,
|                 41 | INFECT'N-STREPTOCOC NOS                     | 041.00             | 04100              |,,
,0,
|              41.01 | INFECT'N-STREPTCOC GRP A                    | 041.01             | 04101              |,,
,0,
|              41.02 | INFECT'N-STREPTCOC GRP B                    | 041.02             | 04102              |,,
,0,
|              41.03 | INFECT'N-STREPTCOC GRP C                    | 041.03             | 04103              |,,
,0,
|              41.04 | INFECT'N-STREPTCOC GRP D                    | 041.04             | 04104              |,,
,0,
|              41.05 | INFECT'N-STREPTCOC GRP G                    | 041.05             | 04105              |,,
,0,
|              41.09 | INFECT'N-STREPTCOC NEC                      | 041.09             | 04109              |,,
,0,
|               41.1 | INFECTION-STAPHYLOC NOS                     | 041.10             | 04110              |,,
,0,
|              41.11 | INFECTION-STAPH AUREUS                      | 041.11             | 04111              |,,
,0,
|              41.19 | INFECTION-STAPHYLOC NEC                     | 041.19             | 04119              |,,
,0,
|               41.2 | PNEUMOCOCCUS INFECT NOS                     | 041.2              | 0412               |,,
,0,
|               41.3 | KLEBSIELLA INFECT NOS                       | 041.3              | 0413               |,,
,0,
|               41.4 | E. COLI INFECT NOS                          | 041.4              | 0414               |,,
,0,
|               41.5 | H. INFLUENZAE INFECT NOS                    | 041.5              | 0415               |,,
,0,
|               41.6 | PROTEUS INFECTION NOS                       | 041.6              | 0416               |,,
,0,
|               41.7 | PSEUDOMONAS INFECT NOS                      | 041.7              | 0417               |,,
,0,
|              41.81 | MYCOPLASMA INFECTION                        | 041.81             | 04181              |,,
,0,
|              41.82 | B. FRAGILIS INFECTION                       | 041.82             | 04182              |,,
,0,
|              41.83 | C. PERFRINGENS INFECT'N                     | 041.83             | 04183              |,,
,0,
|              41.84 | INFECTION-ANAEROBE NEC                      | 041.84             | 04184              |,,
,0,
|              41.85 | INFECTION-GRAM NEG NEC                      | 041.85             | 04185              |,,
,0,
|              41.89 | INFECTION-BACTERIA NEC                      | 041.89             | 04189              |,,
,0,
|               41.9 | BACTERIAL INFECTION NOS                     | 041.9              | 0419               |,,
,0,
|                 42 | HIV & SPECIFIC INFECTION                    | 042.0              | 0420               |,,
,0,
|               42.1 | HIV CAUSING OTHER INFECT                    | 042.1              | 0421               |,,
,0,
|               42.2 | HIV WITH MALIGN NEOPLASM                    | 042.2              | 0422               |,,
,0,
|               42.9 | UNSPECIFIED AIDS                            | 042.9              | 0429               |,,
,0,
|                 43 | HIV LYMPHADENOPATHY                         | 043.0              | 0430               |,,
,0,
|               43.1 | HIV CAUSING CNS DISEASE                     | 043.1              | 0431               |,,
,0,
|               43.2 | HIV-CAUSED IMMUN DISEASE                    | 043.2              | 0432               |,,
,0,
|               43.3 | HIV CAUSING DISEASE NEC                     | 043.3              | 0433               |,,
,0,
|               43.9 | AIDS RELATED COMPLEX NOS                    | 043.9              | 0439               |,,
,0,
|                 44 | HIV WITH ACUTE INFECTION                    | 044.0              | 0440               |,,
,0,
|               44.9 | HIV INFECTION NOS                           | 044.9              | 0449               |,,
,0,
|                 45 | AC BULBAR POLIO-TYPE NOS                    | 045.00             | 04500              |,,
,0,
|              45.01 | AC BULBAR POLIO-TYPE 1                      | 045.01             | 04501              |,,
,0,
|              45.02 | AC BULBAR POLIO-TYPE 2                      | 045.02             | 04502              |,,
,0,
|              45.03 | AC BULBAR POLIO-TYPE 3                      | 045.03             | 04503              |,,
,0,
|               45.1 | PARAL POLIO NEC-TYPE NOS                    | 045.10             | 04510              |,,
,0,
|              45.11 | PARAL POLIO NEC-TYPE 1                      | 045.11             | 04511              |,,
,0,
|              45.12 | PARAL POLIO NEC-TYPE 2                      | 045.12             | 04512              |,,
,0,
|              45.13 | PARAL POLIO NEC-TYPE 3                      | 045.13             | 04513              |,,
,0,
|               45.2 | NONPARALY POLIO-TYPE NOS                    | 045.20             | 04520              |,,
,0,
|              45.21 | NONPARALYT POLIO-TYPE 1                     | 045.21             | 04521              |,,
,0,
|              45.22 | NONPARALYT POLIO-TYPE 2                     | 045.22             | 04522              |,,
,0,
|              45.23 | NONPARALYT POLIO-TYPE 3                     | 045.23             | 04523              |,,
,0,
|               45.9 | AC POLIO NOS-TYPE NOS                       | 045.90             | 04590              |,,
,0,
|              45.91 | AC POLIO NOS-TYPE 1                         | 045.91             | 04591              |,,
,0,
|              45.92 | AC POLIO NOS-TYPE 2                         | 045.92             | 04592              |,,
,0,
|              45.93 | AC POLIO NOS-TYPE 3                         | 045.93             | 04593              |,,
,0,
|                 46 | KURU                                        | 046.0              | 0460               |,,
,0,
|               46.1 | JAKOB-CREUTZFELDT DIS                       | 046.1              | 0461               |,,
,0,
|               46.2 | SUBAC SCLEROS PANENCEPH                     | 046.2              | 0462               |,,
,0,
|               46.3 | PROG MULTIFOC LEUKOENCEP                    | 046.3              | 0463               |,,
,0,
|               46.8 | CNS SLOW VIRUS INFEC NEC                    | 046.8              | 0468               |,,
,0,
|               46.9 | CNS SLOW VIRUS INFEC NOS                    | 046.9              | 0469               |,,
,0,
|                 47 | COXSACKIE VIRUS MENING                      | 047.0              | 0470               |,,
,0,
|               47.1 | ECHO VIRUS MENINGITIS                       | 047.1              | 0471               |,,
,0,
|               47.8 | VIRAL MENINGITIS NEC                        | 047.8              | 0478               |,,
,0,
|               47.9 | VIRAL MENINGITIS NOS                        | 047.9              | 0479               |,,
,0,
|                 48 | OTH ENTEROVIRAL CNS DIS                     | 048                | 048                |,,
,0,
|                 49 | LYMPHOCYTIC CHORIOMENING                    | 049.0              | 0490               |,,
,0,
|               49.1 | ADENOVIRAL MENINGITIS                       | 049.1              | 0491               |,,
,0,
|               49.8 | VIRAL ENCEPHALITIS NEC                      | 049.8              | 0498               |,,
,0,
|               49.9 | VIRAL ENCEPHALITIS NOS                      | 049.9              | 0499               |,,
,0,
|                 50 | VARIOLA MAJOR                               | 050.0              | 0500               |,,
,0,
|               50.1 | ALASTRIM                                    | 050.1              | 0501               |,,
,0,
|               50.2 | MODIFIED SMALLPOX                           | 050.2              | 0502               |,,
,0,
|               50.9 | SMALLPOX NOS                                | 050.9              | 0509               |,,
,0,
|                 51 | COWPOX                                      | 051.0              | 0510               |,,
,0,
|               51.1 | PSEUDOCOWPOX                                | 051.1              | 0511               |,,
,0,
|               51.2 | CONTAGIOUS PUSTULAR DERM                    | 051.2              | 0512               |,,
,0,
|               51.9 | PARAVACCINIA NOS                            | 051.9              | 0519               |,,
,0,
|                 52 | POSTVARICELLA ENCEPHALIT                    | 052.0              | 0520               |,,
,0,
|               52.1 | VARICELLA PNEUMONITIS                       | 052.1              | 0521               |,,
,0,
|               52.7 | VARICELLA COMPLICAT NEC                     | 052.7              | 0527               |,,
,0,
|               52.8 | VARICELLA COMPLICAT NOS                     | 052.8              | 0528               |,,
,0,
|               52.9 | VARICELLA UNCOMPLICATED                     | 052.9              | 0529               |,,
,0,
|                 53 | HERPES ZOSTER MENINGITIS                    | 053.0              | 0530               |,,
,0,
|               53.1 | H ZOSTER NERV SYST NOS                      | 053.10             | 05310              |,,
,0,
|              53.11 | GENICULATE HERPES ZOSTER                    | 053.11             | 05311              |,,
,0,
|              53.12 | POSTHERPES TRIGEM NEURAL                    | 053.12             | 05312              |,,
,0,
|              53.13 | POSTHERPES POLYNEUROPATH                    | 053.13             | 05313              |,,
,0,
|              53.19 | H ZOSTER NERV SYST NEC                      | 053.19             | 05319              |,,
,0,
|               53.2 | HERPES ZOSTER OF EYELID                     | 053.20             | 05320              |,,
,0,
|              53.21 | H ZOSTER KERATOCONJUNCT                     | 053.21             | 05321              |,,
,0,
|              53.22 | H ZOSTER IRIDOCYCLITIS                      | 053.22             | 05322              |,,
,0,
|              53.29 | HERPES ZOSTER OF EYE NEC                    | 053.29             | 05329              |,,
,0,
|              53.71 | H ZOSTER OTITIS EXTERNA                     | 053.71             | 05371              |,,
,0,
|              53.79 | H ZOSTER COMPLICATED NEC                    | 053.79             | 05379              |,,
,0,
|               53.8 | H ZOSTER COMPLICATED NOS                    | 053.8              | 0538               |,,
,0,
|               53.9 | HERPES ZOSTER NOS                           | 053.9              | 0539               |,,
,0,
|                 54 | ECZEMA HERPETICUM                           | 054.0              | 0540               |,,
,0,
|               54.1 | GENITAL HERPES NOS                          | 054.10             | 05410              |,,
,0,
|              54.11 | HERPETIC VULVOVAGINITIS                     | 054.11             | 05411              |,,
,0,
|              54.12 | HERPETIC ULCER OF VULVA                     | 054.12             | 05412              |,,
,0,
|              54.13 | HERPETIC INFECT OF PENIS                    | 054.13             | 05413              |,,
,0,
|              54.19 | GENITAL HERPES NEC                          | 054.19             | 05419              |,,
,0,
|               54.2 | HERPETIC GINGIVOSTOMAT                      | 054.2              | 0542               |,,
,0,
|               54.3 | HERPETIC ENCEPHALITIS                       | 054.3              | 0543               |,,
,0,
|               54.4 | HERPES SIMPLEX EYE NOS                      | 054.40             | 05440              |,,
,0,
|              54.41 | HERPES SIMPLEX OF EYELID                    | 054.41             | 05441              |,,
,0,
|              54.42 | DENDRITIC KERATITIS                         | 054.42             | 05442              |,,
,0,
|              54.43 | H SIMPLEX KERATITIS                         | 054.43             | 05443              |,,
,0,
|              54.44 | H SIMPLEX IRIDOCYCLITIS                     | 054.44             | 05444              |,,
,0,
|              54.49 | HERPES SIMPLEX EYE NEC                      | 054.49             | 05449              |,,
,0,
|               54.5 | HERPETIC SEPTICEMIA                         | 054.5              | 0545               |,,
,0,
|               54.6 | HERPETIC WHITLOW                            | 054.6              | 0546               |,,
,0,
|              54.71 | VISCERAL HERPES SIMPLEX                     | 054.71             | 05471              |,,
,0,
|              54.72 | H SIMPLEX MENINGITIS                        | 054.72             | 05472              |,,
,0,
|              54.73 | H SIMPLEX OTITIS EXTERNA                    | 054.73             | 05473              |,,
,0,
|              54.79 | H SIMPLEX COMPLICAT NEC                     | 054.79             | 05479              |,,
,0,
|               54.8 | H SIMPLEX COMPLICAT NOS                     | 054.8              | 0548               |,,
,0,
|               54.9 | HERPES SIMPLEX NOS                          | 054.9              | 0549               |,,
,0,
|                 55 | POSTMEASLES ENCEPHALITIS                    | 055.0              | 0550               |,,
,0,
|               55.1 | POSTMEASLES PNEUMONIA                       | 055.1              | 0551               |,,
,0,
|               55.2 | POSTMEASLES OTITIS MEDIA                    | 055.2              | 0552               |,,
,0,
|              55.71 | MEASLES KERATITIS                           | 055.71             | 05571              |,,
,0,
|              55.79 | MEASLES COMPLICATION NEC                    | 055.79             | 05579              |,,
,0,
|               55.8 | MEASLES COMPLICATION NOS                    | 055.8              | 0558               |,,
,0,
|               55.9 | MEASLES UNCOMPLICATED                       | 055.9              | 0559               |,,
,0,
|                 56 | RUBELLA NERVE COMPL NOS                     | 056.00             | 05600              |,,
,0,
|              56.01 | RUBELLA ENCEPHALITIS                        | 056.01             | 05601              |,,
,0,
|              56.09 | RUBELLA NERVE COMPL NEC                     | 056.09             | 05609              |,,
,0,
|              56.71 | ARTHRITIS DUE TO RUBELLA                    | 056.71             | 05671              |,,
,0,
|              56.79 | RUBELLA COMPLICATION NEC                    | 056.79             | 05679              |,,
,0,
|               56.8 | RUBELLA COMPLICATION NOS                    | 056.8              | 0568               |,,
,0,
|               56.9 | RUBELLA UNCOMPLICATED                       | 056.9              | 0569               |,,
,0,
|                 57 | ERYTHEMA INFECTIOSUM                        | 057.0              | 0570               |,,
,0,
|               57.8 | VIRAL EXANTHEMATA NEC                       | 057.8              | 0578               |,,
,0,
|               57.9 | VIRAL EXANTHEMATA NOS                       | 057.9              | 0579               |,,
,0,
|                 60 | SYLVATIC YELLOW FEVER                       | 060.0              | 0600               |,,
,0,
|               60.1 | URBAN YELLOW FEVER                          | 060.1              | 0601               |,,
,0,
|               60.9 | YELLOW FEVER NOS                            | 060.9              | 0609               |,,
,0,
|                 61 | DENGUE                                      | 061                | 061                |,,
,0,
|                 62 | JAPANESE ENCEPHALITIS                       | 062.0              | 0620               |,,
,0,
|               62.1 | WEST EQUINE ENCEPHALITIS                    | 062.1              | 0621               |,,
,0,
|               62.2 | EAST EQUINE ENCEPHALITIS                    | 062.2              | 0622               |,,
,0,
|               62.3 | ST LOUIS ENCEPHALITIS                       | 062.3              | 0623               |,,
,0,
|               62.4 | AUSTRALIAN ENCEPHALITIS                     | 062.4              | 0624               |,,
,0,
|               62.5 | CALIFORNIA ENCEPHALITIS                     | 062.5              | 0625               |,,
,0,
|               62.8 | MOSQUIT-BORNE ENCEPH NEC                    | 062.8              | 0628               |,,
,0,
|               62.9 | MOSQUIT-BORNE ENCEPH NOS                    | 062.9              | 0629               |,,
,0,
|                 63 | RUSSIA SPR-SUMMER ENCEPH                    | 063.0              | 0630               |,,
,0,
|               63.1 | LOUPING ILL                                 | 063.1              | 0631               |,,
,0,
|               63.2 | CENT EUROPE ENCEPHALITIS                    | 063.2              | 0632               |,,
,0,
|               63.8 | TICK-BORNE ENCEPH NEC                       | 063.8              | 0638               |,,
,0,
|               63.9 | TICK-BORNE ENCEPH NOS                       | 063.9              | 0639               |,,
,0,
|                 64 | VIR ENCEPH ARTHROPOD NEC                    | 064                | 064                |,,
,0,
|                 65 | CRIMEAN HEMORRHAGIC FEV                     | 065.0              | 0650               |,,
,0,
|               65.1 | OMSK HEMORRHAGIC FEVER                      | 065.1              | 0651               |,,
,0,
|               65.2 | KYASANUR FOREST DISEASE                     | 065.2              | 0652               |,,
,0,
|               65.3 | TICK-BORNE HEM FEVER NEC                    | 065.3              | 0653               |,,
,0,
|               65.4 | MOSQUITO-BORNE HEM FEVER                    | 065.4              | 0654               |,,
,0,
|               65.8 | ARTHROPOD HEM FEVER NEC                     | 065.8              | 0658               |,,
,0,
|               65.9 | ARTHROPOD HEM FEVER NOS                     | 065.9              | 0659               |,,
,0,
|                 66 | PHLEBOTOMUS FEVER                           | 066.0              | 0660               |,,
,0,
|               66.1 | TICK-BORNE FEVER                            | 066.1              | 0661               |,,
,0,
|               66.2 | VENEZUELAN EQUINE FEVER                     | 066.2              | 0662               |,,
,0,
|               66.3 | MOSQUITO-BORNE FEVER NEC                    | 066.3              | 0663               |,,
,0,
|               66.8 | ARTHROPOD VIRUS NEC                         | 066.8              | 0668               |,,
,0,
|               66.9 | ARTHROPOD VIRUS NOS                         | 066.9              | 0669               |,,
,0,
|                 70 | HEPATITIS A WITH COMA                       | 070.0              | 0700               |,,
,0,
|               70.1 | HEPATITIS A W/O COMA                        | 070.1              | 0701               |,,
,0,
|               70.2 | HEPATITIS B/COMA-NO DELT                    | 070.20             | 07020              |,,
,0,
|              70.21 | HEPATITIS B/COMA-& DELT                     | 070.21             | 07021              |,,
,0,
|               70.3 | HEPATITIS B-NO COMA&DELT                    | 070.30             | 07030              |,,
,0,
|              70.31 | HEPATITIS B&DELT-NO COMA                    | 070.31             | 07031              |,,
,0,
|              70.41 | HEPATITIS C WITH COMA                       | 070.41             | 07041              |,,
,0,
|              70.42 | HEPATIT DELT & COMA-NO B                    | 070.42             | 07042              |,,
,0,
|              70.43 | HEPATITIS E WITH COMA                       | 070.43             | 07043              |,,
,0,
|              70.49 | VIRAL HEPATIT NEC W COMA                    | 070.49             | 07049              |,,
,0,
|              70.51 | HEPATITIS C-NO COMA                         | 070.51             | 07051              |,,
,0,
|              70.52 | HEPAT DELT-NO B,,
,0,
|              70.53 | HEPATITIS E-NO COMA                         | 070.53             | 07053              |,,
,0,
|              70.59 | VIRAL HEPAT NEC-NO COMA                     | 070.59             | 07059              |,,
,0,
|               70.6 | VIRAL HEPAT NOS W COMA                      | 070.6              | 0706               |,,
,0,
|               70.9 | VIRAL HEPAT NOS W/O COMA                    | 070.9              | 0709               |,,
,0,
|                 71 | RABIES                                      | 071                | 071                |,,
,0,
|                 72 | MUMPS ORCHITIS                              | 072.0              | 0720               |,,
,0,
|               72.1 | MUMPS MENINGITIS                            | 072.1              | 0721               |,,
,0,
|               72.2 | MUMPS ENCEPHALITIS                          | 072.2              | 0722               |,,
,0,
|               72.3 | MUMPS PANCREATITIS                          | 072.3              | 0723               |,,
,0,
|              72.71 | MUMPS HEPATITIS                             | 072.71             | 07271              |,,
,0,
|              72.72 | MUMPS POLYNEUROPATHY                        | 072.72             | 07272              |,,
,0,
|              72.79 | MUMPS COMPLICATION NEC                      | 072.79             | 07279              |,,
,0,
|               72.8 | MUMPS COMPLICATION NOS                      | 072.8              | 0728               |,,
,0,
|               72.9 | MUMPS UNCOMPLICATED                         | 072.9              | 0729               |,,
,0,
|                 73 | ORNITHOSIS PNEUMONIA                        | 073.0              | 0730               |,,
,0,
|               73.7 | ORNITHOSIS COMPLICAT NEC                    | 073.7              | 0737               |,,
,0,
|               73.8 | ORNITHOSIS COMPLICAT NOS                    | 073.8              | 0738               |,,
,0,
|               73.9 | ORNITHOSIS NOS                              | 073.9              | 0739               |,,
,0,
|                 74 | HERPANGINA                                  | 074.0              | 0740               |,,
,0,
|               74.1 | EPIDEMIC PLEURODYNIA                        | 074.1              | 0741               |,,
,0,
|               74.2 | COXSACKIE CARDITIS NOS                      | 074.20             | 07420              |,,
,0,
|              74.21 | COXSACKIE PERICARDITIS                      | 074.21             | 07421              |,,
,0,
|              74.22 | COXSACKIE ENDOCARDITIS                      | 074.22             | 07422              |,,
,0,
